country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2007,Terajoules,123228,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2006,Terajoules,166105,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2005,Terajoules,144780,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2004,Terajoules,135847,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2003,Terajoules,139942,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2002,Terajoules,79018,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2001,Terajoules,60349,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,2000,Terajoules,78193,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1999,Terajoules,91719,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1998,Terajoules,119174,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1997,Terajoules,50283,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1996,Terajoules,41208,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1995,Terajoules,40297,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1994,Terajoules,34493,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1993,Terajoules,34250,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1992,Terajoules,33784,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - autoproducers,1991,Terajoules,29874,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2014,Terajoules,1150923,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2013,Terajoules,1112166,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2012,Terajoules,1175729,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2011,Terajoules,1162952,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2010,Terajoules,1094567,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2009,Terajoules,1080004,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2008,Terajoules,1018921,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2007,Terajoules,956520,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2006,Terajoules,861900,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2005,Terajoules,702185,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2004,Terajoules,729881,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2003,Terajoules,679617,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2002,Terajoules,565206,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2001,Terajoules,441491,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,2000,Terajoules,363517,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1999,Terajoules,287139,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1998,Terajoules,261374,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1997,Terajoules,220772,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1996,Terajoules,215193,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1995,Terajoules,210340,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1994,Terajoules,198551,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1993,Terajoules,164350,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1992,Terajoules,174018,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1991,Terajoules,187652,,natural_gas_including_lng
Mexico,Natural Gas (including LNG) - transformation in electricity plants - main activity producers,1990,Terajoules,159666,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2014,Terajoules,124690,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2013,Terajoules,55681,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2012,Terajoules,56406,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2011,Terajoules,144723,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2010,Terajoules,241064,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2009,Terajoules,427061,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2008,Terajoules,539463,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2007,Terajoules,224147,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2006,Terajoules,118353,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2005,Terajoules,78571,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2004,Terajoules,65822,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2003,Terajoules,112573,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2002,Terajoules,105226,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2001,Terajoules,152907,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,2000,Terajoules,197269,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1999,Terajoules,190776,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1998,Terajoules,270069,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1997,Terajoules,247294,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1996,Terajoules,176695,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1995,Terajoules,83874,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1994,Terajoules,50506,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1993,Terajoules,53029,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1992,Terajoules,38349,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1991,Terajoules,37919,,natural_gas_including_lng
Mexico,Natural gas (including LNG) - Vented,1990,Terajoules,37498,,natural_gas_including_lng
Mexico,Natural gas liquids - Other transformation,2014,"Metric tons,  thousand",7801,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2013,"Metric tons,  thousand",7832,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2012,"Metric tons,  thousand",7933,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2011,"Metric tons,  thousand",8315,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2010,"Metric tons,  thousand",8254,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2009,"Metric tons,  thousand",8166,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2008,"Metric tons,  thousand",8169,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2007,"Metric tons,  thousand",8712,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2006,"Metric tons,  thousand",9379,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2005,"Metric tons,  thousand",9429,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2004,"Metric tons,  thousand",9829,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2003,"Metric tons,  thousand",9248,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2002,"Metric tons,  thousand",9055,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2001,"Metric tons,  thousand",9499,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,2000,"Metric tons,  thousand",9642,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1999,"Metric tons,  thousand",9639,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1998,"Metric tons,  thousand",9143,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1997,"Metric tons,  thousand",8142,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1996,"Metric tons,  thousand",8910,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1995,"Metric tons,  thousand",9488,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1994,"Metric tons,  thousand",9882,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1993,"Metric tons,  thousand",9644,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1992,"Metric tons,  thousand",8995,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1991,"Metric tons,  thousand",9203,,natural_gas_liquids
Mexico,Natural gas liquids - Other transformation,1990,"Metric tons,  thousand",8507,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2014,"Metric tons,  thousand",10217,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2013,"Metric tons,  thousand",10225,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2012,"Metric tons,  thousand",10371,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2011,"Metric tons,  thousand",10927,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2010,"Metric tons,  thousand",10730,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2009,"Metric tons,  thousand",10520,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2008,"Metric tons,  thousand",10393,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2007,"Metric tons,  thousand",11244,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2006,"Metric tons,  thousand",12165,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2005,"Metric tons,  thousand",12123,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2004,"Metric tons,  thousand",12582,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2003,"Metric tons,  thousand",11929,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2002,"Metric tons,  thousand",11665,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2001,"Metric tons,  thousand",12378,,natural_gas_liquids
Mexico,Natural gas liquids - Production,2000,"Metric tons,  thousand",12460,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1999,"Metric tons,  thousand",12466,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1998,"Metric tons,  thousand",12224,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1997,"Metric tons,  thousand",11115,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1996,"Metric tons,  thousand",12017,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1995,"Metric tons,  thousand",12735,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1994,"Metric tons,  thousand",12991,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1993,"Metric tons,  thousand",13013,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1992,"Metric tons,  thousand",12840,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1991,"Metric tons,  thousand",12317,,natural_gas_liquids
Mexico,Natural gas liquids - Production,1990,"Metric tons,  thousand",12120,,natural_gas_liquids
